Transaction_ID,Date,Branch,Product,Category,Quantity,Unit_Price,Payment_Method,Customer_Type,Total_Sales,Year,Month,Month_Name,Day,Day_Name,Year_Month
TXN0225,2026-06-23,Jinja,Shampoo,Personal Care,4,22000,Card,Regular,88000,2026,6,June,23,Tuesday,2026-06
TXN0216,2026-06-25,Jinja,T-Shirt,Clothing,1,45000,Card,Regular,45000,2026,6,June,25,Thursday,2026-06
TXN0068,2026-06-25,Jinja,Rice 5kg,Groceries,3,32000,Card,Regular,96000,2026,6,June,25,Thursday,2026-06
TXN0250,2026-06-25,Kampala,Blender,Home & Kitchen,4,180000,Card,Regular,720000,2026,6,June,25,Thursday,2026-06
TXN0130,2026-06-25,Jinja,Shampoo,Personal Care,1,22000,Card,New,22000,2026,6,June,25,Thursday,2026-06
TXN0413,2026-06-26,Kampala,Blender,Home & Kitchen,4,180000,Card,Regular,720000,2026,6,June,26,Friday,2026-06
TXN0072,2026-06-26,Kampala,Headphones,Electronics,5,120000,Cash,Regular,600000,2026,6,June,26,Friday,2026-06
TXN0384,2026-06-26,Kampala,Headphones,Electronics,2,120000,Mobile Money,Regular,240000,2026,6,June,26,Friday,2026-06
TXN0102,2026-06-28,Jinja,Body Lotion,Personal Care,4,25000,Cash,New,100000,2026,6,June,28,Sunday,2026-06
TXN0447,2026-06-29,Jinja,Blender,Home & Kitchen,4,180000,Card,New,720000,2026,6,June,29,Monday,2026-06
TXN0267,2026-06-29,Entebbe,Cooking Oil 3L,Groceries,3,28000,Mobile Money,New,84000,2026,6,June,29,Monday,2026-06
TXN0126,2026-06-29,Entebbe,Electric Kettle,Home & Kitchen,3,95000,Cash,New,285000,2026,6,June,29,Monday,2026-06
TXN0145,2026-06-29,Entebbe,Sugar 2kg,Groceries,3,12000,Mobile Money,Regular,36000,2026,6,June,29,Monday,2026-06
TXN0449,2026-06-30,Entebbe,Frying Pan,Home & Kitchen,1,65000,Card,New,65000,2026,6,June,30,Tuesday,2026-06
TXN0071,2026-06-30,Entebbe,Frying Pan,Home & Kitchen,5,65000,Cash,New,325000,2026,6,June,30,Tuesday,2026-06
TXN0164,2026-06-30,Entebbe,Cooking Oil 3L,Groceries,4,28000,Cash,New,112000,2026,6,June,30,Tuesday,2026-06
TXN0187,2026-06-30,Entebbe,Frying Pan,Home & Kitchen,4,65000,Mobile Money,Regular,260000,2026,6,June,30,Tuesday,2026-06
TXN0039,2026-07-01,Jinja,Headphones,Electronics,1,120000,Cash,New,120000,2026,7,July,1,Wednesday,2026-07
TXN0476,2026-07-01,Kampala,Cooking Oil 3L,Groceries,4,28000,Cash,Regular,112000,2026,7,July,1,Wednesday,2026-07
TXN0142,2026-07-02,Entebbe,Jeans,Clothing,4,85000,Cash,New,340000,2026,7,July,2,Thursday,2026-07
TXN0326,2026-07-02,Jinja,Shampoo,Personal Care,3,22000,Cash,New,66000,2026,7,July,2,Thursday,2026-07
TXN0202,2026-07-03,Entebbe,Jeans,Clothing,5,85000,Cash,New,425000,2026,7,July,3,Friday,2026-07
TXN0386,2026-07-03,Entebbe,Sugar 2kg,Groceries,3,12000,Mobile Money,New,36000,2026,7,July,3,Friday,2026-07
TXN0199,2026-07-04,Kampala,Smartphone,Electronics,4,850000,Card,New,3400000,2026,7,July,4,Saturday,2026-07
TXN0271,2026-07-04,Entebbe,Cooking Oil 3L,Groceries,5,28000,Card,New,140000,2026,7,July,4,Saturday,2026-07
TXN0408,2026-07-05,Jinja,Body Lotion,Personal Care,1,25000,Card,Regular,25000,2026,7,July,5,Sunday,2026-07
TXN0414,2026-07-08,Jinja,Shampoo,Personal Care,1,22000,Card,New,22000,2026,7,July,8,Wednesday,2026-07
TXN0077,2026-07-08,Entebbe,Laptop Bag,Electronics,4,85000,Card,New,340000,2026,7,July,8,Wednesday,2026-07
TXN0002,2026-07-08,Kampala,Laptop Bag,Electronics,5,85000,Cash,Regular,425000,2026,7,July,8,Wednesday,2026-07
TXN0259,2026-07-09,Entebbe,Jacket,Clothing,2,150000,Card,New,300000,2026,7,July,9,Thursday,2026-07
TXN0467,2026-07-09,Kampala,Rice 5kg,Groceries,4,32000,Mobile Money,New,128000,2026,7,July,9,Thursday,2026-07
TXN0282,2026-07-09,Kampala,Shampoo,Personal Care,4,22000,Cash,Regular,88000,2026,7,July,9,Thursday,2026-07
TXN0160,2026-07-09,Kampala,T-Shirt,Clothing,2,45000,Card,New,90000,2026,7,July,9,Thursday,2026-07
TXN0426,2026-07-09,Jinja,T-Shirt,Clothing,2,45000,Cash,New,90000,2026,7,July,9,Thursday,2026-07
TXN0114,2026-07-11,Jinja,Frying Pan,Home & Kitchen,5,65000,Card,New,325000,2026,7,July,11,Saturday,2026-07
TXN0221,2026-07-11,Entebbe,Sugar 2kg,Groceries,2,12000,Cash,New,24000,2026,7,July,11,Saturday,2026-07
TXN0316,2026-07-11,Entebbe,Body Lotion,Personal Care,2,25000,Card,New,50000,2026,7,July,11,Saturday,2026-07
TXN0091,2026-07-11,Kampala,Jeans,Clothing,5,85000,Card,Regular,425000,2026,7,July,11,Saturday,2026-07
TXN0152,2026-07-12,Entebbe,Jeans,Clothing,1,85000,Cash,Regular,85000,2026,7,July,12,Sunday,2026-07
TXN0101,2026-07-12,Kampala,Toothpaste,Personal Care,4,12000,Cash,New,48000,2026,7,July,12,Sunday,2026-07
TXN0097,2026-07-12,Kampala,Shampoo,Personal Care,3,22000,Cash,New,66000,2026,7,July,12,Sunday,2026-07
TXN0061,2026-07-12,Kampala,Toothpaste,Personal Care,1,12000,Mobile Money,New,12000,2026,7,July,12,Sunday,2026-07
TXN0292,2026-07-13,Jinja,Electric Kettle,Home & Kitchen,5,95000,Mobile Money,Regular,475000,2026,7,July,13,Monday,2026-07
TXN0475,2026-07-13,Jinja,Laptop Bag,Electronics,4,85000,Cash,New,340000,2026,7,July,13,Monday,2026-07
TXN0027,2026-07-15,Kampala,Frying Pan,Home & Kitchen,5,65000,Cash,Regular,325000,2026,7,July,15,Wednesday,2026-07
TXN0391,2026-07-15,Kampala,Rice 5kg,Groceries,4,32000,Card,Regular,128000,2026,7,July,15,Wednesday,2026-07
TXN0157,2026-07-15,Entebbe,Frying Pan,Home & Kitchen,5,65000,Card,New,325000,2026,7,July,15,Wednesday,2026-07
TXN0029,2026-07-15,Kampala,Sugar 2kg,Groceries,5,12000,Card,New,60000,2026,7,July,15,Wednesday,2026-07
TXN0465,2026-07-16,Kampala,T-Shirt,Clothing,2,45000,Cash,New,90000,2026,7,July,16,Thursday,2026-07
TXN0318,2026-07-16,Entebbe,Electric Kettle,Home & Kitchen,4,95000,Card,Regular,380000,2026,7,July,16,Thursday,2026-07
TXN0419,2026-07-17,Entebbe,Cooking Oil 3L,Groceries,2,28000,Card,Regular,56000,2026,7,July,17,Friday,2026-07
TXN0112,2026-07-17,Jinja,Blender,Home & Kitchen,1,180000,Card,Regular,180000,2026,7,July,17,Friday,2026-07
TXN0380,2026-07-17,Jinja,Jeans,Clothing,3,85000,Card,New,255000,2026,7,July,17,Friday,2026-07
TXN0195,2026-07-18,Entebbe,Rice 5kg,Groceries,1,32000,Mobile Money,Regular,32000,2026,7,July,18,Saturday,2026-07
TXN0330,2026-07-18,Entebbe,Headphones,Electronics,2,120000,Mobile Money,New,240000,2026,7,July,18,Saturday,2026-07
TXN0340,2026-07-19,Jinja,Shampoo,Personal Care,4,22000,Card,Regular,88000,2026,7,July,19,Sunday,2026-07
TXN0372,2026-07-19,Jinja,Laptop Bag,Electronics,5,85000,Cash,New,425000,2026,7,July,19,Sunday,2026-07
TXN0345,2026-07-19,Kampala,Shampoo,Personal Care,3,22000,Mobile Money,New,66000,2026,7,July,19,Sunday,2026-07
TXN0052,2026-07-20,Entebbe,Cooking Oil 3L,Groceries,3,28000,Mobile Money,Regular,84000,2026,7,July,20,Monday,2026-07
TXN0312,2026-07-21,Kampala,Shampoo,Personal Care,5,22000,Card,New,110000,2026,7,July,21,Tuesday,2026-07
TXN0093,2026-07-21,Jinja,Blender,Home & Kitchen,5,180000,Card,Regular,900000,2026,7,July,21,Tuesday,2026-07
TXN0244,2026-07-21,Kampala,Body Lotion,Personal Care,5,25000,Mobile Money,New,125000,2026,7,July,21,Tuesday,2026-07
TXN0308,2026-07-22,Entebbe,Jeans,Clothing,2,85000,Card,New,170000,2026,7,July,22,Wednesday,2026-07
TXN0190,2026-07-22,Entebbe,Body Lotion,Personal Care,3,25000,Card,Regular,75000,2026,7,July,22,Wednesday,2026-07
TXN0226,2026-07-22,Entebbe,Headphones,Electronics,1,120000,Mobile Money,New,120000,2026,7,July,22,Wednesday,2026-07
TXN0095,2026-07-23,Jinja,Body Lotion,Personal Care,2,25000,Card,New,50000,2026,7,July,23,Thursday,2026-07
TXN0254,2026-07-23,Jinja,Headphones,Electronics,1,120000,Card,New,120000,2026,7,July,23,Thursday,2026-07
TXN0493,2026-07-23,Entebbe,Jacket,Clothing,2,150000,Cash,Regular,300000,2026,7,July,23,Thursday,2026-07
TXN0348,2026-07-24,Jinja,Sugar 2kg,Groceries,3,12000,Cash,Regular,36000,2026,7,July,24,Friday,2026-07
TXN0481,2026-07-25,Jinja,Rice 5kg,Groceries,5,32000,Cash,Regular,160000,2026,7,July,25,Saturday,2026-07
TXN0031,2026-07-26,Entebbe,Toothpaste,Personal Care,2,12000,Cash,New,24000,2026,7,July,26,Sunday,2026-07
TXN0364,2026-07-27,Jinja,Headphones,Electronics,3,120000,Card,Regular,360000,2026,7,July,27,Monday,2026-07
TXN0317,2026-07-27,Entebbe,Cooking Oil 3L,Groceries,2,28000,Mobile Money,Regular,56000,2026,7,July,27,Monday,2026-07
TXN0196,2026-07-27,Entebbe,Jacket,Clothing,4,150000,Card,New,600000,2026,7,July,27,Monday,2026-07
TXN0298,2026-07-27,Jinja,Electric Kettle,Home & Kitchen,2,95000,Mobile Money,Regular,190000,2026,7,July,27,Monday,2026-07
TXN0469,2026-07-28,Jinja,Rice 5kg,Groceries,5,32000,Mobile Money,Regular,160000,2026,7,July,28,Tuesday,2026-07
TXN0065,2026-07-29,Jinja,Jeans,Clothing,3,85000,Card,New,255000,2026,7,July,29,Wednesday,2026-07
TXN0127,2026-07-29,Kampala,Body Lotion,Personal Care,3,25000,Cash,New,75000,2026,7,July,29,Wednesday,2026-07
TXN0319,2026-07-29,Kampala,Laptop Bag,Electronics,5,85000,Cash,Regular,425000,2026,7,July,29,Wednesday,2026-07
TXN0080,2026-07-30,Kampala,Cooking Oil 3L,Groceries,2,28000,Cash,New,56000,2026,7,July,30,Thursday,2026-07
TXN0411,2026-07-30,Jinja,Laptop Bag,Electronics,2,85000,Cash,New,170000,2026,7,July,30,Thursday,2026-07
